"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
288, 9.218115316590001e-01, 3.576129257601150e-03, 1.122253821863926e+00, 7.684311618001933e-01, 2.032711963944305e-02, 3.224102438224751e+00, 1.184335093375055e+00, 1.055318387250417e+00, 5.635208638561762e-01, 4.328334117006084e-01
289, 9.263342139345836e-01, 3.681151404158963e-03, 1.121932045016300e+00, 7.682278145998968e-01, 1.528327224924910e-02, 3.222803633555957e+00, 1.183873090803950e+00, 1.055209266963000e+00, 5.634768573362323e-01, 4.317485930401747e-01
290, 9.308355529119915e-01, 3.755934092603640e-03, 1.122538178855996e+00, 7.681541285366273e-01, 9.983133794017799e-03, 3.224393999657578e+00, 1.184610097664102e+00, 1.055296042466336e+00, 5.630315730240589e-01, 4.334791435711974e-01
291, 9.353155639384431e-01, 3.799980817125387e-03, 1.121893184708318e+00, 7.675650399176067e-01, 4.869332820413365e-03, 3.222258366724532e+00, 1.183870210035361e+00, 1.055243249688834e+00, 5.629011108448800e-01, 4.317418287671663e-01
292, 9.397743874233095e-01, 3.812802953547470e-03, 1.123840159066981e+00, 7.696142533313693e-01, -8.318361503029047e-04, 3.228375345440289e+00, 1.185942481027804e+00, 1.055259034356256e+00, 5.634109088636537e-01, 4.366076853287395e-01
293, 9.442119056456242e-01, 3.793927018676748e-03, 1.122875778401598e+00, 7.702250214807341e-01, -6.214227672712345e-03, 3.225530429270786e+00, 1.184539716793470e+00, 1.054916082061766e+00, 5.644520689893062e-01, 4.333138837077822e-01
294, 9.486279880172463e-01, 3.742889346547928e-03, 1.123217306959375e+00, 7.711573359021170e-01, -1.187075251349200e-02, 3.226731386111604e+00, 1.184778133825337e+00, 1.054807583968423e+00, 5.650410712475827e-01, 4.338737057981992e-01
295, 9.530224914709793e-01, 3.659249102015884e-03, 1.121009131910057e+00, 7.701329628523775e-01, -1.786567667761903e-02, 3.219749805860378e+00, 1.182026750398832e+00, 1.054430973621784e+00, 5.655881400847061e-01, 4.274132394074198e-01
296, 9.573952603505494e-01, 3.542577830724539e-03, 1.121665812524496e+00, 7.732324567466274e-01, -2.410112126061623e-02, 3.221969023788481e+00, 1.182076806791453e+00, 1.053858282558325e+00, 5.678090753790799e-01, 4.275307757853217e-01
297, 9.617461266673244e-01, 3.392469184384960e-03, 1.120073899304131e+00, 7.749507519939152e-01, -2.973076324901995e-02, 3.217456560964498e+00, 1.179591034121450e+00, 1.053136792897590e+00, 5.702173003460936e-01, 4.216939845060818e-01
298, 9.660749109305139e-01, 3.208535098424086e-03, 1.120875677877391e+00, 7.773000661679397e-01, -3.657438910239163e-02, 3.220039171842442e+00, 1.179969238476379e+00, 1.052720887575056e+00, 5.718614919703061e-01, 4.225820383121515e-01
299, 9.703814209914848e-01, 2.990398972022117e-03, 1.116943843077254e+00, 7.767715479923275e-01, -4.307958407476609e-02, 3.209046963257217e+00, 1.175246302284044e+00, 1.052198200982212e+00, 5.738733401129644e-01, 4.114922097399361e-01
300, 9.746655279854527e-01, 2.735768528127328e-03, 1.115739687017837e+00, 7.821222658419306e-01, -5.025563878023048e-02, 3.209156963698873e+00, 1.173558094376076e+00, 1.051820696199107e+00, 5.788574127049174e-01, 4.075281637458342e-01
301, 9.789283799222294e-01, 2.443294377161869e-03, 1.111547806841104e+00, 7.842581812916025e-01, -5.683025629213693e-02, 3.197663708645226e+00, 1.167816903928226e+00, 1.050622291493726e+00, 5.832850467675149e-01, 3.940473934634784e-01
302, 9.831733204791366e-01, 2.118537483550207e-03, 1.110372508370402e+00, 7.872800504824778e-01, -6.404986608498263e-02, 3.192598194660913e+00, 1.164660367448281e+00, 1.048891573475241e+00, 5.870346606778855e-01, 3.866355955862715e-01
303, 9.873957464550704e-01, 1.757190858552781e-03, 1.108069511107901e+00, 7.965755176872230e-01, -7.149628145920017e-02, 3.186684322219747e+00, 1.159221716675846e+00, 1.046163354424219e+00, 5.964011653416081e-01, 3.738652124444591e-01
304, 9.916071719100237e-01, 1.361638319449137e-03, 1.098948509723320e+00, 8.079465358628083e-01, -7.795221231502027e-02, 3.162210657275769e+00, 1.144977980425171e+00, 1.041885011258116e+00, 6.115660752754556e-01, 3.404197906104334e-01
305, 9.958044768131152e-01, 9.422818317999663e-04, 1.128292864053445e+00, 8.851048461551371e-01, -9.611766121333355e-02, 3.260438510335178e+00, 1.163671246262009e+00, 1.031355673101987e+00, 6.566749063957907e-01, 3.843130606321248e-01
306, 8.638415096436686e-02, 7.358603983355871e-02, 8.647904131093459e-01, 9.042149337764919e-01, 3.455557385887623e-01, 2.567630527114292e+00, 8.103492037975630e-01, 9.370469324283556e-01, 9.772762585050839e-01, -4.453151033212100e-01
307, 8.187022750191633e-02, 7.184366403581534e-02, 8.735582956544923e-01, 8.943329066655771e-01, 3.502031531918171e-01, 2.587348377813109e+00, 8.237402586229509e-01, 9.429711362374317e-01, 9.569116948564247e-01, -4.138718450668007e-01
308, 7.737288106663422e-02, 7.005897488372545e-02, 8.815665765728307e-01, 8.899787938499867e-01, 3.601430528546251e-01, 2.607943368412740e+00, 8.340575153484213e-01, 9.461083683445609e-01, 9.462820347167161e-01, -3.896461084145267e-01
309, 7.289970743275773e-02, 6.821459501682517e-02, 8.881908409907678e-01, 8.838808381186659e-01, 3.717259537658994e-01, 2.624727844601148e+00, 8.428578116082469e-01, 9.489602602387203e-01, 9.366211405201867e-01, -3.689823151867969e-01
310, 6.845273549757906e-02, 6.630785776072827e-02, 8.973168048011878e-01, 8.780073518160509e-01, 3.846354709768396e-01, 2.648577354279289e+00, 8.546334052206449e-01, 9.524321852079880e-01, 9.251100870201376e-01, -3.413322879199658e-01
311, 6.403517968739861e-02, 6.433400657825958e-02, 9.068050280460384e-01, 8.673443417625509e-01, 3.974480906416429e-01, 2.671663071184446e+00, 8.679051612510394e-01, 9.571022815358453e-01, 9.089155112817395e-01, -3.101691526931542e-01
312, 5.965455970363043e-02, 6.227950421109951e-02, 9.193338619483586e-01, 8.573309821939913e-01, 4.119279355536314e-01, 2.703672912740093e+00, 8.846525189209810e-01, 9.622755731482826e-01, 8.913854453827570e-01, -2.708450293017258e-01
313, 5.531284998590705e-02, 6.014400908067408e-02, 9.315341552743363e-01, 8.457343978052079e-01, 4.265255990187229e-01, 2.734606720301777e+00, 9.012162013366600e-01, 9.674537387963541e-01, 8.737043359258430e-01, -2.319521899674555e-01
314, 5.101455800028083e-02, 5.792244293787001e-02, 9.447773715873072e-01, 8.332335318772180e-01, 4.423373800886000e-01, 2.768689926173314e+00, 9.190843973364821e-01, 9.728052607698904e-01, 8.556063989332070e-01, -1.899962493273173e-01
315, 4.676521597558949e-02, 5.560864285096961e-02, 9.572995934172444e-01, 8.155876056033782e-01, 4.570432128025020e-01, 2.798987871469168e+00, 9.369832166923370e-01, 9.787774100557334e-01, 8.342950251256868e-01, -1.479684026196652e-01
316, 4.257231801243409e-02, 5.319412730717436e-02, 9.727524179167731e-01, 7.980856793778386e-01, 4.737594744499142e-01, 2.838108316534012e+00, 9.581399289980470e-01, 9.849782034466489e-01, 8.124936234139314e-01, -9.829076500881229e-02
317, 3.844390050139467e-02, 5.067098676863870e-02, 9.913426000391315e-01, 7.762817839372809e-01, 4.902636279809376e-01, 2.884282305186391e+00, 9.836462200160340e-01, 9.922364074510731e-01, 7.857984459928017e-01, -3.839997178539971e-02
318, 3.439080704415436e-02, 4.802862163128921e-02, 1.011679021557538e+00, 7.518405289098984e-01, 5.077294909608003e-01, 2.936689370070766e+00, 1.011965362745098e+00, 1.000283035608586e+00, 7.577846383921223e-01, 2.809562023362961e-02
319, 3.042638472789941e-02, 4.525507697215467e-02, 1.032943237089952e+00, 7.196725922448426e-01, 5.230139718623742e-01, 2.988449394477315e+00, 1.042133727152992e+00, 1.008897381514333e+00, 7.246926819181719e-01, 9.893333134449089e-02
320, 2.656560980528841e-02, 4.233911154982534e-02, 1.052055824374063e+00, 6.835709543947995e-01, 5.396614452990808e-01, 3.035196330326297e+00, 1.069883954682921e+00, 1.016945992689566e+00, 6.937885234138487e-01, 1.640930653773858e-01
321, 2.283400389847677e-02, 3.925974999918597e-02, 1.081953790553064e+00, 6.361241348951802e-01, 5.514760543035816e-01, 3.108044735614867e+00, 1.112199405350209e+00, 1.027954627139561e+00, 6.486283819914174e-01, 2.634530979388773e-01
322, 1.925437804533819e-02, 3.600504060003328e-02, 1.115353417995408e+00, 5.842429861021337e-01, 5.565570315115996e-01, 3.193702736574024e+00, 1.160729653224653e+00, 1.040683279843978e+00, 5.993583637683977e-01, 3.774059669969313e-01
323, 1.583096680415495e-02, 3.258625894201414e-02, 1.155174610667718e+00, 5.249242096191258e-01, 5.481802086462693e-01, 3.290933918488907e+00, 1.216640252332005e+00, 1.053208961741947e+00, 5.410781809787832e-01, 5.086884857988276e-01
324, 1.256225069853250e-02, 2.901933746526137e-02, 1.173146155086541e+00, 4.686508818458667e-01, 5.391260364658939e-01, 3.331606976491842e+00, 1.245647571793383e+00, 1.061800839045067e+00, 4.994259263463658e-01, 5.767999713378955e-01
325, 9.493064072946375e-03, 2.527992314315414e-02, 1.203235966626611e+00, 3.942622323357265e-01, 5.188290486572955e-01, 3.402655848889705e+00, 1.290481621998466e+00, 1.072509181733036e+00, 4.419652328376588e-01, 6.820738752664276e-01
326, 6.718163544380451e-03, 2.131798696817434e-02, 1.248894928982277e+00, 3.090757435494473e-01, 4.869992558033858e-01, 3.526954123824041e+00, 1.357503173865565e+00, 1.086963476560669e+00, 3.743919075543223e-01, 8.394457919262822e-01
327, 4.316544364480691e-03, 1.711962043302695e-02, 1.273561681979109e+00, 2.096358205014691e-01, 4.142369206071388e-01, 3.576411546360633e+00, 1.396716332013449e+00, 1.096700970025227e+00, 2.941949563542692e-01, 9.315213957298973e-01
328, 2.366374542039088e-03, 1.269427929326513e-02, 1.324126711652648e+00, 1.206206883242396e-01, 3.247287392409148e-01, 3.701124914614365e+00, 1.462325098567593e+00, 1.104369457770744e+00, 2.103954942215622e-01, 1.085575980481808e+00
329, 9.537880976822848e-04, 8.069871725608944e-03, 1.328059115000651e+00, 2.970562554137835e-02, 1.163728312666056e-01, 3.700951554044297e+00, 1.478208269516388e+00, 1.113059089629202e+00, 7.244664527299552e-02, 1.122870924946906e+00
330, 1.771782005575502e-04, 3.298966484650417e-03, 1.353951200265403e+00, -6.646852146687024e-03, -9.323020751763503e-02, 3.782320619249651e+00, 1.511637794656127e+00, 1.116464016103250e+00, 5.521641633665424e-02, 1.201366099972121e+00
331, 1.440755566755141e-04, -1.533189167175785e-03, 1.312186183439807e+00, 7.253324798116451e-02, -4.019011362695071e-01, 3.685181475825635e+00, 1.448651564335269e+00, 1.103998489404703e+00, 2.503430573634990e-01, 1.053469438187444e+00
332, 1.803884612731193e-03, -6.039341012611936e-03, 1.213007218759844e+00, 2.976917527714864e-01, -5.292046369394136e-01, 3.428515018299238e+00, 1.310618582195669e+00, 1.080470554442060e+00, 4.069955844732177e-01, 7.293570540895763e-01
333, 4.822205142847369e-03, -9.805483526702442e-03, 1.135693774098418e+00, 5.206445525085713e-01, -5.346176799423753e-01, 3.237977670270349e+00, 1.197121178765669e+00, 1.054087999836062e+00, 5.409034729262006e-01, 4.628561537655429e-01
334, 8.514313520213710e-03, -1.292551718520517e-02, 1.086019538498991e+00, 6.376597886855047e-01, -4.761633940670117e-01, 3.114177259301390e+00, 1.129035509696022e+00, 1.039608837292637e+00, 6.074105965559595e-01, 3.029856055603040e-01
335, 1.256493784687285e-02, -1.556873046448330e-02, 1.058092404031366e+00, 7.034455282346991e-01, -4.242622194984225e-01, 3.039749814487948e+00, 1.088343194546380e+00, 1.028589932599230e+00, 6.469783412427446e-01, 2.074368238620737e-01
336, 1.679425579926414e-02, -1.791789823786055e-02, 1.043433543993403e+00, 7.480977017212592e-01, -3.932864684442959e-01, 3.007694443624306e+00, 1.066159729971936e+00, 1.021780194924112e+00, 6.772362489484979e-01, 1.553482905323948e-01
337, 2.113911765456662e-02, -2.004595575189565e-02, 1.017631395790094e+00, 7.929123936388073e-01, -3.641036608619430e-01, 2.945278722490412e+00, 1.028493160986929e+00, 1.010673575168543e+00, 7.207965160530451e-01, 6.690420068312433e-02
338, 2.558681375055235e-02, -2.194988418970869e-02, 9.892301018435771e-01, 8.169109208201830e-01, -3.319478070809481e-01, 2.869600812210511e+00, 9.906407415451849e-01, 1.001425997549992e+00, 7.528155602556710e-01, -2.197628077114471e-02
339, 3.011345997799858e-02, -2.365811987285051e-02, 9.664331699028373e-01, 8.335038320225068e-01, -2.997255252126826e-01, 2.808767708345978e+00, 9.611442727698963e-01, 9.945274052074674e-01, 7.767298103228396e-01, -9.123632767470567e-02
340, 3.469571000004797e-02, -2.521139808140700e-02, 9.559302684302406e-01, 8.497764243716673e-01, -2.749526582469197e-01, 2.783886415204993e+00, 9.466555856773071e-01, 9.902977413110230e-01, 7.935089421312038e-01, -1.252569135030827e-01
341, 3.932019715773284e-02, -2.663419308316011e-02, 9.523510913360033e-01, 8.603205282348774e-01, -2.538352688994026e-01, 2.775317397415586e+00, 9.411590725723915e-01, 9.882480118252281e-01, 8.007400550366839e-01, -1.381631619883734e-01
342, 4.397720661135174e-02, -2.794676366361400e-02, 9.512052240695982e-01, 8.726429541643782e-01, -2.363840221490459e-01, 2.775752001161417e+00, 9.384381759337562e-01, 9.865780298375361e-01, 8.087399015222669e-01, -1.445520429845115e-01
343, 4.866007857869231e-02, -2.916394589929292e-02, 9.455362175409737e-01, 8.780394696295497e-01, -2.194256774901759e-01, 2.761594892218751e+00, 9.313815711512512e-01, 9.850300325602186e-01, 8.150829137683332e-01, -1.611215103990532e-01
344, 5.336382921480195e-02, -3.029784270140592e-02, 9.427827538017346e-01, 8.867583867089163e-01, -2.067784704246005e-01, 2.756318132693070e+00, 9.266441519308750e-01, 9.828819504750365e-01, 8.233349416977293e-01, -1.722453462691955e-01
345, 5.808469085921308e-02, -3.135829791144479e-02, 9.361188433785353e-01, 8.901551598849656e-01, -1.937471389096455e-01, 2.738544750775351e+00, 9.181083271986175e-01, 9.807604383702860e-01, 8.305009110635113e-01, -1.922881393852318e-01
346, 6.281978978185430e-02, -3.235331070328566e-02, 9.349041994775140e-01, 8.973578395307865e-01, -1.827144231995044e-01, 2.737366999952658e+00, 9.155411126216153e-01, 9.792886941071394e-01, 8.365659078243615e-01, -1.983161627181006e-01
347, 6.756681540728285e-02, -3.328979978664510e-02, 9.325175607688736e-01, 8.993994983332004e-01, -1.718875570846055e-01, 2.731230754617485e+00, 9.126640980346813e-01, 9.787098242763141e-01, 8.388694994905521e-01, -2.050716210324943e-01
348, 7.232398298583173e-02, -3.417331744320613e-02, 9.328845917456632e-01, 9.045623665351554e-01, -1.634553650628169e-01, 2.733811191744188e+00, 9.123765107443769e-01, 9.780164865163969e-01, 8.420747933154876e-01, -2.057468987875061e-01
349, 7.709029635989503e-02, -3.500610241017817e-02, 9.290872229531754e-01, 9.046015502062378e-01, -1.542735332742408e-01, 2.723545478442101e+00, 9.081425765798240e-01, 9.774567491017935e-01, 8.443327967335591e-01, -2.156885118347327e-01
350, 8.186418635667400e-02, -3.579436581928344e-02, 9.295260923376146e-01, 9.088813602068778e-01, -1.467696294465982e-01, 2.726418534292673e+00, 9.081934797207042e-01, 9.770500120515582e-01, 8.468630371504680e-01, -2.155689872247952e-01
351, 8.664399104880179e-02, -3.654591445165919e-02, 9.285317287285482e-01, 9.074253965671873e-01, -1.390926951071799e-01, 2.723295829970870e+00, 9.077913895926776e-01, 9.776632951851084e-01, 8.450813181111941e-01, -2.165131267195510e-01
352, 9.142937566721676e-02, -3.726110013968031e-02, 9.309403560889525e-01, 9.117625480948173e-01, -1.343427154504791e-01, 2.731218676980027e+00, 9.100141461052881e-01, 9.775214278263978e-01, 8.462459536663840e-01, -2.112939182274629e-01
353, 9.621853391914206e-02, -3.795060990533487e-02, 9.289156118815246e-01, 9.166564243524796e-01, -1.306237153305656e-01, 2.728144045762348e+00, 9.066721631037018e-01, 9.760543923545772e-01, 8.526966989927558e-01, -2.191411592380440e-01
